 at.netzooe.sonnenmonitor/scripts\raphael.svg.js,before(),11
 at.netzooe.sonnenmonitor/scripts\raphael.svg.js,after(),5
 at.netzooe.sonnenmonitor/scripts\raphael.vml.js,innerHTML,2
 at.netzooe.sonnenmonitor/scripts\raphael.vml.js,html(),3
 at.netzooe.sonnenmonitor/scripts\raphael.vml.js,append(),18
 at.netzooe.sonnenmonitor/scripts\raphael.vml.js,before(),7
 at.netzooe.sonnenmonitor/scripts\raphael.vml.js,after(),2
 at.netzooe.sonnenmonitor/scripts\require.js,html(),4
 at.netzooe.sonnenmonitor/scripts\require.js,append(),4
 at.netzooe.sonnenmonitor/scripts\require.js,before(),6
 at.netzooe.sonnenmonitor/scripts\require.js,after(),7
 at.netzooe.sonnenmonitor/scripts\slick.js,html(),5
 at.netzooe.sonnenmonitor/scripts\slick.js,append(),16
 at.netzooe.sonnenmonitor/scripts\slick.js,prepend(),2
 at.netzooe.sonnenmonitor/scripts\slick.js,before(),16
 at.netzooe.sonnenmonitor/scripts\slick.js,after(),4
 at.netzooe.sonnenmonitor/scripts\slick.min.js,html(),3
 at.netzooe.sonnenmonitor/scripts\slick.min.js,append(),14
 at.netzooe.sonnenmonitor/scripts\slick.min.js,prepend(),2
 at.netzooe.sonnenmonitor/scripts\slick.min.js,before(),4
 at.netzooe.sonnenmonitor/scripts\slick.min.js,after(),4
 at.netzooe.sonnenmonitor/scripts\text.js,html(),3
 at.netzooe.sonnenmonitor/scripts\text.js,append(),3
 at.netzooe.sonnenmonitor/scripts\TimespanNavigatorView.js,html(),1
 at.netzooe.sonnenmonitor/scripts\TimespanNavigatorView.js,after(),1
 at.netzooe.sonnenmonitor/scripts\TimespanSelectorView.js,html(),6
 at.netzooe.sonnenmonitor/scripts\tooltip.js,html(),3
 at.netzooe.sonnenmonitor/scripts\tooltip.js,append(),1
 at.netzooe.sonnenmonitor/scripts\tooltip.js,after(),1
 at.netzooe.sonnenmonitor/scripts\underscore.js,html(),3
 at.netzooe.sonnenmonitor/scripts\underscore.js,before(),1
 at.netzooe.sonnenmonitor/scripts\underscore.js,after(),5
 at.netzooe.sonnenmonitor/scripts\ViewController.js,before(),1
 at.netzooe.sonnenmonitor/scripts\ViewController.js,after(),2
 br.com.fulltime.frantruck.mobile/scripts\alerta.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\app.js,html(),26
 br.com.fulltime.frantruck.mobile/scripts\cadastroCenarios.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\cadastroCenarios.js,before(),1
 br.com.fulltime.frantruck.mobile/scripts\cameras.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\cenarioPgm.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\cenarioPortao.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\cenarios.js,before(),1
 br.com.fulltime.frantruck.mobile/scripts\cenarios.js,after(),1
 br.com.fulltime.frantruck.mobile/scripts\comandoPainel.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\config.js,html(),2
 br.com.fulltime.frantruck.mobile/scripts\configuraSom.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\dynamicSlide.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\gravacao.js,before(),2
 br.com.fulltime.frantruck.mobile/scripts\gravacao.js,after(),2
 br.com.fulltime.frantruck.mobile/scripts\hls.js,before(),1
 br.com.fulltime.frantruck.mobile/scripts\home.js,html(),4
 br.com.fulltime.frantruck.mobile/scripts\home.js,after(),1
 br.com.fulltime.frantruck.mobile/scripts\lembreteArme.js,html(),2
 br.com.fulltime.frantruck.mobile/scripts\lembreteArme.js,before(),1
 br.com.fulltime.frantruck.mobile/scripts\lembreteArme.js,after(),1
 br.com.fulltime.frantruck.mobile/scripts\loginController.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\menu.js,html(),4
 br.com.fulltime.frantruck.mobile/scripts\setor.js,html(),1
 br.com.fulltime.frantruck.mobile/scripts\stackedPopUpService.js,before(),1
 br.com.fulltime.frantruck.mobile/scripts\tokenService.js,after(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\admob-service.js,after(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\angular-carousel.min.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\angular-carousel.min.js,append(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\angular-carousel.min.js,before(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\angular-carousel.min.js,after(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.js,innerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.js,html(),6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.js,append(),8
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.min.js,innerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.min.js,html(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.min.js,append(),6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\app.min.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\booking.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\catalog.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\chatrooms.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\chatrooms.js,after(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\cms.bundle.min.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\cms.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\codescan.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\contact.js,html(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\directives.bundle.min.js,html(),11
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\discount.bundle.min.js,before(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\discount.js,html(),9
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\emojify.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\event.js,html(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\facebook.bundle.min.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\facebook.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\features.bundle.min.js,html(),101
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\features.js,innerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\features.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\features.js,append(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\features.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\filters.js,html(),18
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\folder.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\folder_v2.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\form.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\google-maps.js,append(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\homepage-layout.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\homepage.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\hooks.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\image.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\l10.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\l17.js,html(),2
