D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\about1d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\about2d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\config.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\config.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\firmware.html,before(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\firmware.html,after(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\index.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\license.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\scanning.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\sharing.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cc.robart.aicu.android.app.inxni/html\whatsnew.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\about1d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\about2d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\admin-modal.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\cart.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\history_details.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\license.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\list.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\login.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\privacy-policy.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\product.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\scanning.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\sharing.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\side-menu.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\sidebar.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\view-company.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\view.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cctv.bohlamp.app/html\whatsnew.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/cn.com.broadlink.econtrol.plus/html\index.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/co.mclear.nfcringpro/html\index.html,html(),68
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.abode.abode/html\index.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\index.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\instant.html,html(),1
